# BEAST v10.5.0
# Generated Wed Apr 22 08:19:24 CEST 2026 [seed=1776838763727]
# Binome_8.xml
# keywords: skygrid discretized_branch_rates
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	coords_fixed.precision.col11	coords_fixed.precision.col12	coords_fixed.precision.col21	coords_fixed.precision.col22	correlation	coords_fixed.varCovar.coords_fixed.precision.col11	coords_fixed.varCovar.coords_fixed.precision.col12	coords_fixed.varCovar.coords_fixed.precision.col21	coords_fixed.varCovar.coords_fixed.precision.col22	coords_fixed.diffusionRate	treeLikelihood	branchRates	coords_fixed.traitLikelihood	skygrid
48600000	-32491.063762524438	-504.14459783776124	-31986.91916468668	0.3719468653780907	2023.7974520417258	3.7376493012978953	0.05267682630998088	-0.21317426706276416	-0.6906477824538132	-3.6487412649162128	0.8082491263011224	-7.477421625214985	-7.235375458910633	-6.762439485991033	-8.554194984549909	-5.020661447228255	-8.575066617027387	-18.544114267062703	-14.988014207016398	-11.159043761526478	-16.19442820144655	-12.302690015063343	-15.293306664285952	-19.58495527886046	-18.585333871468155	-29.764627042635826	-34.675650925899575	3.0	1.0668996057877518	0.2442874609265764	0.2544477022216208	0.248219694545428	0.25304514230637926	0.6814066585741596	0.03262130682030293	0.02412683004395178	0.031338518571669284	0.6923525166436348	0.09960965248174046	0.014341405598935224	7.86484522953092E-4	7.86484522953092E-4	0.0031845715467094873	-0.11637744442924189	70.68551636082807	-17.456999724870787	-17.456999724870784	318.32528967617657	2832.9908323557515	-31827.668297889075	-404.9828703297238	-159.250866797605	-48.105172624477746
48700000	-32465.559857698678	-497.6106559618763	-31967.949201736803	0.3666650553737318	2023.8027338517302	4.231481166591349	0.2944964406779203	-0.8209047553598359	0.02488489926200188	-3.049660200017765	-3.4127251616747394	-5.575475170437505	-6.238188980967777	-2.492321468798945	-0.3892475621830931	-2.115484325394868	-3.3857092937012028	-2.8061761816452933	-1.2706161424686186	-1.8639467146925446	-1.741427372073357	0.021744207946383654	0.3131944226740577	-2.5588332084969987	-4.665190132837366	-4.177711913452961	-4.163719942390371	3.0	0.91025524237798	0.25005458554509397	0.24790097383183193	0.24994319800225148	0.25210124262082684	0.6790195685370095	0.027763224405842175	0.020139992595958226	0.0278197620239347	0.756978974318899	-0.12254987356384694	0.011685204859641293	-0.0021609887580952996	-0.0021609887580952996	0.0036538542873727725	0.33071868332135446	96.08790250336448	56.828997756237975	56.828997756237975	307.29381551019213	2641.4394556531033	-31819.480717350343	-404.9828703297238	-148.46848438646094	-43.44248598662281
48800000	-32499.66801244327	-515.4485340867474	-31984.219478356525	0.330951974295304	2023.8384469328087	3.725186220087595	0.07943827316135918	-0.16013464551899032	-0.37596759710213223	-3.880232405823493	-5.844556475242516	-3.532572765007222	-7.0683075149365	-6.008196535158798	-9.364585919457298	-10.370078901221289	-12.264712754529153	-12.59147049807866	-8.277898984489578	-8.883532596142109	-6.965275316280762	-8.253095658388283	-3.5644178563535664	-3.639677593913326	-5.987413157615542	-1.3519551018583198	-5.027455696422108	3.0	0.9845616826733885	0.24867165777018088	0.2539944296695813	0.24860002764596206	0.24873388491428003	0.5241106380164444	0.02879576310781106	0.01921069240888785	0.030093323391012044	0.6556824754804668	0.034565869410657535	0.012763320456361315	-9.500889697077414E-5	-9.500889697077414E-5	0.0021936949705065236	0.017955368373564453	78.37478520153299	3.394410796592952	3.394410796592952	455.99890261619913	3172.8555972956674	-31815.807668924113	-404.9828703297238	-168.41180943240954	-42.15088480136884
48900000	-32472.316886952816	-496.4786332646632	-31975.838253688155	0.33565375762583244	2023.833745149478	3.8141294450582226	0.32359376556026426	-0.4371310988571311	-0.40834025980497496	-4.273122531818393	-2.510246355829501	-1.8679802627298967	-0.13492821812175526	-0.19649920976830737	1.3659812842965078	3.380517175070014	1.1328875622054415	2.482036692174204	2.9523800506631632	0.1336744420762468	1.1686460212771648	1.827501308731482	4.282665785840956	2.940604340050153	1.2566246181359935	1.3424955400336644	1.819664123237179	3.0	0.9278088017253039	0.24869723230272872	0.25234730486501333	0.23990731026204565	0.2590481525702165	0.3902336215641543	0.033908300411103535	0.023545946515242413	0.0320530314615189	0.7025047055288699	-0.1562895374688482	0.012377408040294443	-8.238568222012652E-4	-8.238568222012652E-4	0.0017897017133555358	0.17504373086020572	83.34610994995869	38.366874643858274	38.366874643858274	576.4138256803175	3576.765495964103	-31820.480551058	-404.9828703297238	-155.35770263015425	-25.64890504699264
49000000	-32463.77975506416	-493.986146767757	-31969.7936082964	0.3551362892341006	2023.8142626178699	3.8074329854906397	0.003735135425853235	-1.1530617432310155	-0.31456174295443723	-2.9853716103120584	2.72610429192214	-4.2035825606505615	-18.83352066418433	-47.075742260324894	-50.09329607593762	-55.52881713830359	-54.84073943464833	-35.678438173841684	-39.88545957415011	-24.01230129222287	-8.783726277520799	-28.00189446869433	2.4832677031847314	11.869188996343542	27.35512502417323	26.475527102051426	28.60499786556283	3.0	0.8854836431195708	0.23651829981387412	0.255656048506327	0.25021612132097837	0.2576095303588246	0.49919261875901083	0.03262742031670042	0.025830863642152927	0.03150452621342379	0.7380219937721396	0.01066935366836937	0.010052338876864358	7.121141334092803E-4	7.121141334092803E-4	0.0029157837904239606	-0.13153410871190513	101.2307520155553	-24.723317786002646	-24.723317786002646	348.999067544792	2760.7583311681196	-31819.136542536107	-404.9828703297238	-150.65706576029163	-73.38565030559343
49100000	-32495.142960086698	-518.207653029789	-31976.93530705691	0.346094089780953	2023.8233048173229	3.8601905113057398	0.01038721130652054	-0.3074666219356715	-0.161807442440562	-3.7697144187039844	-15.04871969812708	-21.096243091660142	-19.000618546383585	-8.888089355732205	-2.5275362014779024	11.333949162488183	18.00569521769238	17.119391275581076	0.6813640674684662	14.706780813581034	30.162921640570488	33.584049767329276	20.003170446488028	14.3936227132438	33.84652479509287	28.469319827566466	19.145551014855965	3.0	0.8977604371764213	0.24554931897562732	0.2539227800724661	0.2513010451057611	0.24922685584614968	0.5318999822444824	0.03327397758821208	0.03164954917128154	0.030054304669205716	0.7758892569739483	-0.0543322193512619	0.009879720062756248	0.0012606365241998045	0.0012606365241998045	0.002640529971960534	-0.24681526443345078	107.78336555165686	-51.45771824536914	-51.45771824536915	403.2786941938983	2855.5617698080946	-31821.552109473843	-404.9828703297238	-155.38319758306466	-66.27349597749895
49200000	-32449.799699344087	-473.8989757922781	-31975.900723551807	0.3349834462652244	2023.8344154608387	3.809477037151997	0.29734941154580274	1.078538774120045	-0.705702230274852	-3.738469902435858	-5.377954447550818	-7.33696717525646	-7.117635114859727	-5.690684692303076	-3.4718022421142543	-1.403305204870743	-5.541524812061766	-3.9615690706185265	-3.994203793302779	-5.363508604853146	-3.72748622984345	-3.3033747331493633	-2.0583573980338428	-1.577114284021377	-4.728899040920085	-6.914271657717684	-7.16406417931038	3.0	0.935867637452662	0.23940479096395192	0.25393909130189346	0.24865047118024175	0.2580056465539172	0.44517080478305254	0.029884362032297395	0.02170971066974373	0.03162723561318895	0.6866108691641535	-0.12764137115569238	0.016743836983518428	4.324731432810981E-4	4.324731432810981E-4	0.0025452910922418373	-0.06624649730275013	59.98672491171544	-10.192408859160548	-10.192408859160548	394.61417444881187	2807.738342663836	-31821.335035494685	-404.9828703297238	-154.5656880571234	-25.49876776300648
49300000	-32470.150356285503	-495.5528288468376	-31974.597527438666	0.3414666106328591	2023.827932296471	3.927603744813808	0.3165250335040413	-0.1059447029677853	-1.020934846665833	-4.574770174246479	-4.742220394951892	-3.8946088478266456	-6.232829959669067	-7.296326313255269	-9.438079385816499	-10.453014841663634	-9.87854234869398	-9.321776069995853	-8.500758584304217	-7.2730716969632825	-7.174853028170738	-9.20617719383571	-11.110711578108223	-9.821326056722373	-11.007482465393805	-10.086575690435584	-12.236818506658413	3.0	0.9974777367776237	0.24602667380883272	0.25548329418348753	0.24666177008136178	0.25182826192632274	0.5377265331774542	0.033187188970470384	0.02423837619195002	0.029979195070933773	0.6990604764623278	-0.0205542554468266	0.015081223951257201	-0.0011178174276576154	-0.0011178174276576154	0.002335477088996752	0.18834963206214742	68.74643550479644	32.903754037515455	32.90375403751545	443.92659409211456	2857.7909474795138	-31820.951313746755	-404.9828703297238	-153.6462136919115	-30.04051263003677
49400000	-32503.099659004936	-529.972962457224	-31973.12669654771	0.3424943678634994	2023.8269045392403	3.9292479457193035	0.07450309465307914	-0.39951686800971253	-0.4809882377207777	-2.9975714150774566	-4.170176298294605	-13.43134379915419	-10.492723420744516	-12.315448085643649	-7.936306143539946	-6.7167012102716175	-14.650397229344032	-11.472961991081899	-16.164576128566186	-17.513899481202053	-20.5844270375607	-19.574144028619806	-20.3712503809121	-21.180230485170075	-11.394418275648352	-9.62996726411869	-11.039149033998005	3.0	0.9866328798885463	0.2384608837210967	0.2486441436532118	0.258850516287267	0.254044456338429	0.5091218447351169	0.03217865204312397	0.01988463434038302	0.028681687121390683	0.6445485559193823	0.12488278937575145	0.018707822182477796	-0.0020006976906513873	-0.0020006976906513873	0.00436340100880752	0.22144062082036733	56.20988111490549	25.773239523798555	25.773239523798555	240.99652052912103	2614.827785434498	-31833.9920742759	-404.9828703297238	-139.134622271814	-62.31295821937983
49500000	-32482.917563276438	-508.74377352304924	-31974.17378975339	0.3743408642284066	2023.7950580428756	3.927319176521372	0.036070164132026405	0.24680593156057967	-0.8242389539223256	-3.2606678395205586	-2.711532678300163	-1.6603751250460037	7.015130664631358	6.497595392985692	7.274282089098758	15.129666405556453	13.372463770233097	-0.9204539296641325	-8.323477721401261	-10.785122307747779	-11.11796165911495	-18.038614026785847	-22.65599077756825	-23.033053394850874	-18.253301255395517	-14.720996549525156	-14.831995571965242	3.0	0.8800312296296882	0.24935330303090014	0.254830046593801	0.24475579853129303	0.2510608518440103	0.38570675736401344	0.030761229504539092	0.019147416653389097	0.029154575253161594	0.5982180079011348	0.003319186646943616	0.01040381088511235	-8.389516926934848E-4	-8.389516926934848E-4	0.001643258786806706	0.20290266367065343	100.2456892798376	51.179577667116156	51.179577667116156	634.6761701130912	3207.126207502734	-31823.52599944149	-404.9828703297238	-150.64779031190113	-64.94585810748039
49600000	-32483.283948836863	-492.1319227198704	-31991.152026116994	0.36510563150848657	2023.8042932755955	3.7306885948241812	0.34030112105231297	-0.8479087809378819	-0.4931704434089195	-3.965212406770399	-5.805185602255079	-6.343397749469329	-8.059372462592393	-7.4585560611056785	-9.935643226676172	-8.836701269424362	-10.392528117969784	-8.131237062286758	-7.669476120479493	-8.483419188607922	-8.675666403883312	-6.832270050109866	-7.521145775565824	-8.31965825346501	-7.942339185599611	-8.960309477860369	-10.963841701069425	3.0	0.9085674665428852	0.24813061468646605	0.2587191442036842	0.24765482346967493	0.24549541764017932	0.41010124663888126	0.034199206084339594	0.021040187480247087	0.03078637634032794	0.6232471804711956	0.0014746393501898995	0.00811486868337222	-0.001089298188729882	-0.001089298188729882	0.0028349915825041086	0.22710680441196457	129.93215916392654	49.92426309428833	49.92426309428833	371.9172980510091	3175.5817289136103	-31828.109602908808	-404.9828703297238	-163.04242320818625	-26.91895763711973
49700000	-32468.302648026867	-493.4442809601078	-31974.858367066758	0.3363990806541465	2023.8329998264496	3.6878371097616354	0.6876537506409448	-0.09698509196694616	-0.7978798140655312	-3.989408273376689	-4.654108752836131	-2.955734225350363	-1.8784019015167337	-4.066593706664372	-2.5343632031452916	-2.353104929369435	-2.8744298931544012	-4.0044014124531735	-3.6797172503496354	-3.8075203960074857	-5.185608370870905	-5.918368181089649	-6.382047694590504	-6.721840175764481	-7.182099742103457	-5.083760443017505	-3.860616161681693	3.0	1.0622624078252416	0.24555445400328085	0.2573040376547861	0.24809151735164317	0.24904999099029437	0.822578394582493	0.036138997836995	0.02167213697701071	0.031995178564419	0.516191996686942	-0.22554624507286153	0.017230053888975326	-9.801033002498872E-4	-9.801033002498872E-4	0.0027866460690654524	0.14144500891753126	59.22297958589713	20.82956941935425	20.82956941935425	366.1803847493651	3095.6835155022627	-31832.023132881433	-404.9828703297238	-142.83523418532448	-30.805332144569157
49800000	-32480.358168211675	-511.1794186925669	-31969.17874951911	0.34987096998216094	2023.8195279371216	3.955771836865613	0.023723998497606234	-0.023627808764675323	-0.30395486427236856	-2.94616226892191	-10.761971231297697	-3.5175976003290295	0.7838152839257972	6.678262493578798	25.12240379289793	20.70365844818287	11.85307413547519	8.029084732276292	9.529309787933606	12.265352120571876	26.05029957324164	15.24985795243974	4.064697278663731	-7.474033556738448	-14.948960153973996	-23.71385285529248	-17.830723814555178	3.0	0.9292643411501084	0.2510553489880772	0.25212121858321884	0.2432288406665507	0.25359459176215793	0.5486387628580374	0.03295818055792973	0.023075772201542746	0.02985756214196223	0.6227918943365692	0.046205450616335034	0.008911015810702552	-8.683937480287194E-4	-8.683937480287194E-4	0.0028595286885272062	0.1720306585974916	115.64305541834582	35.11897143439859	35.118971434398595	360.3730570584295	2759.666287210065	-31820.12346457917	-404.9828703297238	-149.05528493993796	-73.71402653995105
49900000	-32465.882750150096	-494.49779314341185	-31971.384957006685	0.3359971367200657	2023.8334017703837	3.6705535852546114	0.1659082392535196	-0.505176717880741	-0.5584427037431848	-3.38119826759598	-4.8064271455568965	-5.885905730207693	-1.5462844038896657	-2.2878209402996124	-1.5497068375667395	1.6356000793752834	1.227474112844443	-0.5508105116762154	-0.3502528908936542	-3.76717970582426	-3.860493106796853	-4.69912216662469	-3.964968103108079	-5.567386409166118	-2.2308040028420373	2.2107205569110597	3.277546647371674	3.0	0.9496840536901869	0.24781058406168135	0.24964871252701626	0.24691700998641325	0.2556236934248941	0.3972019113637146	0.031138170341707305	0.0220925422937219	0.03285865753201837	0.686545906802279	-0.10542727674861033	0.013971059618204891	4.297540571110706E-4	4.297540571110706E-4	0.002580975902427872	-0.0715670865193226	71.9450237649533	-11.979447705364668	-11.979447705364668	389.4450216709918	3029.785591657713	-31828.7475813166	-404.9828703297238	-142.63737569008796	-38.17236255078947
50000000	-32458.470560954287	-479.4707881885874	-31978.9997727657	0.3304134235890348	2023.8389854835148	3.7689796474200823	0.23981275428136387	0.028894240822042394	-0.7508242318326783	-4.115371528510292	-3.851187341091098	-2.8130717289512654	-4.904679961230441	-2.9093824949150675	-5.4545407431053885	-2.7574276708421817	-5.543139578601918	-3.078530774985704	-3.235594554404214	-6.403056579862078	-7.32903746874233	-4.672232206020006	-2.790734092308864	-3.663585615846152	-4.925996372813373	-3.0654977130294125	-1.5132543374694838	3.0	1.0038648594245603	0.24794835015931285	0.2519429036751313	0.24777784029327704	0.25233090587228374	0.5197672342933286	0.030684689183490137	0.021460897198850023	0.03147955973087604	0.6923271684233777	-0.13752771933599664	0.013321928495550044	-7.409541037114119E-4	-7.409541037114119E-4	0.002296502895574155	0.13395972886883967	76.4358646968433	24.66161385078362	24.66161385078362	443.40162860204146	2909.7998465633223	-31827.560722995044	-404.9828703297238	-151.43904977065398	-32.208864616404256
50100000	-32468.338689326178	-488.0545630612839	-31980.284126264894	0.423321486262334	2023.7460774208416	4.517395676882253	0.8226691432559058	-0.26226992028410867	-0.2114215492090097	-2.186030488598523	-2.275691116272197	-1.628631145008055	-1.8466280066018348	-2.085401895751157	-2.8921679263092077	-1.2123300856551298	-1.9361623332539162	-1.831740279506925	-2.0425606675298345	-0.2810559576623959	-1.8737696182419428	-4.48214919733626	-4.75536072305435	-5.0173817224539	-5.231889503045573	-6.482533329113318	-6.191303954253514	3.0	0.9299821857626871	0.2403609500381192	0.2556775309448033	0.2514897240369235	0.2524717949801589	0.7919782113297922	0.023212981614863924	0.009972384838392778	0.025889601471315537	0.4431354713534341	-0.005144068862339263	0.009443628011852322	3.5135002457887605E-4	3.5135002457887605E-4	0.0023991611431780197	-0.07381435733328853	106.47162377869873	-15.592453111359378	-15.59245311135938	419.0958209051461	2461.260813591671	-31826.74822921203	-404.9828703297238	-153.535897052864	-44.26140943340512
50200000	-32482.491799116433	-493.5919222693723	-31988.89987684706	0.3395575129428029	2023.8298413941611	4.253407413373631	0.15810660500106785	0.5003010629418708	0.15544631136335027	-2.853714588437575	-1.702297703742244	-1.170092785835251	-3.858698404838414	-1.2331282266313908	2.5797156515360418	-1.9125018639529554	-3.2184730589021306	-4.965663261363534	-3.2584066194564416	-7.6309845211636915	-6.491882993170831	-8.585491358886856	-8.614750631812068	-8.28626811341987	-9.461004185479656	-8.715438871739645	-7.779481145383152	3.0	0.8880291319186632	0.2424833413317367	0.2554150690263312	0.2508036685103802	0.2512979211315564	0.40003451074902724	0.028548055593518803	0.018131141601667393	0.028100451747717897	0.5707609578323847	-0.1579524337731179	0.007878775208999609	-5.492481447676999E-4	-5.492481447676999E-4	0.0016945363432584472	0.1503189729965899	129.85751463049803	42.090569068465996	42.090569068466	603.774696862331	2819.459181917503	-31819.37611089559	-404.9828703297238	-169.52376595146606	-49.45509994230398
50300000	-32487.73943891923	-491.5231792797036	-31996.21625963953	0.3613144253202441	2023.8080844817837	3.9468858860784133	0.229705017423614	-0.2937770782919079	-0.18159280501897487	-3.8547853884454852	-5.834426584114537	-3.76475341474415	-5.881231032490497	-4.7582662558073	-2.8992825212823625	-3.349520816822115	-6.109623704880219	-7.998924335618392	-7.615123734616737	-7.661976001669646	-11.537627484166894	-10.989804505954927	-13.165713758266193	-12.73682653014966	-12.666259935718449	-14.861320397027411	-13.464138055919085	3.0	0.8918367402019284	0.24209397117801873	0.251268720697189	0.2463152116624415	0.26032209646235566	0.5557169305512872	0.03595172024473268	0.025735529432287418	0.030020086824487213	0.6835612772146287	-0.040652712028077284	0.012044000218835067	5.523478627970351E-5	5.523478627970351E-5	0.0019351552502240772	-0.011441142486456326	83.03976242995425	-2.370188918953542	-2.3701889189535414	516.8220569189851	2898.311237855907	-31840.230286689282	-404.9828703297238	-155.98597295024715	-42.62015824208107
50400000	-32438.73730203155	-462.65497968037863	-31976.082322351172	0.33650454875089203	2023.832894358353	3.760570280315846	0.7242991651713396	-0.6273760633093504	-0.7206625915858609	-3.40091063937909	-3.6808659589993686	-3.609162947956079	-5.009002019545694	-4.358942320228759	-5.276652101890022	-5.881327250195213	-6.783788644373983	-5.8938645935314184	-6.092309326203763	-7.606470197874591	-8.620574372358492	-10.426576958290887	-10.067957075621555	-9.533895407176828	-8.652012642020711	-10.745812344657422	-10.64991539878719	3.0	0.913795147700045	0.24613021863819481	0.24856258206381224	0.24566519258566052	0.25964200671233745	0.6168003361476767	0.043713540023323554	0.04438428784156058	0.03126403561212286	0.766943468681732	-0.016530107962578745	0.013585610237502505	-2.7924494172397473E-4	-2.7924494172397473E-4	0.0019899873991047006	0.05370572409497725	73.82021348668346	10.358819971631249	10.358819971631249	503.969346002146	3059.93434944802	-31833.798082929945	-404.9828703297238	-142.28423942122924	-28.665458651354516
50500000	-32488.70451865986	-504.2099977224824	-31984.494520937376	0.35714778767559774	2023.8122511194283	3.3752906048627156	0.13335024835822587	-1.3775956113625467	-0.5913804655435523	-3.745439202671112	-9.902662030414177	-10.599120080227847	-8.05299381470455	-6.54206828867766	-6.380332605739001	-2.1486476031644814	-3.0197263216921773	-4.256256082591733	-3.9450100355218503	-3.203078361203774	-1.3982633863579537	-0.9705359230377937	1.5683971625361242	-2.023686092524209	-0.0138239508140785	-4.591821097238564	-4.99983179206022	3.0	0.9816857750470436	0.23883366904988979	0.25386727993898117	0.25379867188295957	0.25350037912817414	0.5287600472909009	0.0408327023927828	0.04062375075354553	0.034506934729260356	0.8414958185652286	-0.07574961103150031	0.016454445618936678	0.0011185047931159943	0.0011185047931159943	0.005016854589178002	-0.12310635295619275	61.709060964470495	-13.757999009247028	-13.757999009247026	202.39541923855052	3207.01023990344	-31832.83313659017	-404.9828703297238	-151.66138434720634	-37.120645783952085
50600000	-32447.590294140406	-475.1139483683561	-31972.47634577205	0.32228036782032643	2023.8471185392834	3.1107834792875226	0.021518653346581765	-0.9874888765945646	-0.8680193406145003	-4.533657939385885	-10.200166643675095	-8.80474867067259	0.8238462563132325	-0.2588955958474779	14.057905672280228	23.90104437492549	14.496484236387138	9.837931889066727	6.89187961873609	-4.932752126413773	-6.973493134422032	-8.454225186708161	-12.44456169552513	-17.980113456115188	-22.94736748563481	-18.478433182159126	-28.412003255654483	3.0	0.9656290442025801	0.24915043978600146	0.2539104077624092	0.24329796680824417	0.2536411856433499	0.41271272734172465	0.04645986980984636	0.05209911910205182	0.038441048892873	0.9704186964024961	-0.09434923293162767	0.009293222123402394	-4.27957572297518E-4	-4.27957572297518E-4	0.002030817817938815	0.09851039802489445	108.65977175217729	22.89805206291785	22.898052062917852	497.23780530746353	3556.827673567363	-31825.511639046857	-404.9828703297238	-146.96470672519263	-40.85181917182558
50700000	-32491.3778905319	-518.8152343238451	-31972.562656208058	0.35240518258188225	2023.816993724522	3.503520038011733	0.008876103820618344	-0.18341752489027668	-0.5736156556371448	-2.812787350463357	6.447547400777172	3.78825818490443	-2.3301674016213543	-15.198473614467183	-7.408404940266868	2.0882352694320065	6.217672832442039	0.6824625688991257	3.82741433449151	-10.497080444113704	-15.962199310226431	-26.71791272470125	-3.24918716814435	-4.944230539068953	1.2269623978757074	16.813447542813844	10.67721415683167	3.0	0.9196548815166955	0.2493202024245547	0.2481905176670222	0.2459842352255849	0.25650504468284324	0.8531142373822621	0.0372804082474449	0.02612999900824621	0.03391847726943056	0.7019868213002144	-0.09450418239243578	0.01446624183089063	-0.0010486328318202564	-0.0010486328318202564	0.003444857546303419	0.14854565627875177	70.6862024206578	21.517253360602535	21.517253360602542	296.83773119205097	2986.472228510297	-31820.011970394928	-404.9828703297238	-152.5506858131286	-63.942067668562345
50800000	-32476.212580948148	-490.40829676675077	-31985.8042841814	0.33738423165688225	2023.832014675447	3.788894323832394	0.19288657270764248	0.07831860293795084	-0.6211056868919127	-3.5383209070760224	-6.965842597773514	-7.23148296088357	-8.758439326079987	-4.164630668426966	-6.212265318709552	-4.7485874076100245	-2.807980697891376	-7.147068991265611	-9.155026671177533	-10.029822255601793	-8.748097809700765	-8.931392162469981	-9.50215127928184	-6.923654307127408	-8.506659088802135	-7.417880157540084	-8.108660172220299	3.0	0.8633488103585402	0.24216465393505912	0.25549364129443936	0.24724276286232588	0.2550989419081806	0.5037320440231909	0.037783562787048315	0.03271351809382063	0.03032120962742434	0.7793772782744708	-0.2219215235193328	0.01250428061343168	-9.700771280378466E-4	-9.700771280378466E-4	0.0024316030802067866	0.17592621823706872	82.52682140257757	32.92370475427123	32.923704754271235	424.38609382935647	2626.4496163680046	-31831.70238784543	-404.9828703297238	-154.10189633596607	-40.68516400447621
50900000	-32479.993190590314	-499.68357238768107	-31980.309618202635	0.3877805537572747	2023.7816183533466	4.059024200186022	0.48818630271865643	0.14012432718600237	-0.5143147521986936	-2.228778315427522	-4.124944830642204	-4.51902952837785	-5.019668340457951	-3.7198687676664566	-6.065531170825652	-7.257515416197576	-7.639872755990694	-8.06067649030928	-9.695059785984107	-10.701352368445145	-7.847180315672762	-7.378750855790997	-8.444104260932345	-8.495225771722954	-8.890174204834882	-6.580045548456084	-8.475028651652803	3.0	0.9309388736429364	0.2451834259549907	0.25906894407035236	0.24317279096276345	0.25257483901189826	0.634421379689619	0.03250598781257892	0.0240157725154687	0.02872033874909336	0.6339987151919919	0.01972720653733649	0.010043564385384948	-3.2616058033750053E-4	-3.2616058033750053E-4	0.001806050428348642	0.07658127646614359	100.15361587006328	18.08707052822837	18.087070528228367	556.9607988963154	2790.9071672945397	-31828.327801989853	-404.9828703297238	-151.98181621278118	-42.43610478860285
51000000	-32491.758988629263	-505.3580837394135	-31986.400904889848	0.4934191967714877	2023.6759797103323	4.688073279966918	0.18056134670841598	0.3065531038719551	-0.4247645000330886	-1.731025659088701	-1.8328199026158614	-4.176564335064746	-5.1754462853128445	-8.593261700950992	-10.317924639132977	-13.119838127583359	-15.803138871935975	-18.94929663912895	-19.72670491509392	-20.882456854055242	-22.595564606029793	-22.2164035133282	-25.130278214706276	-24.160814744136317	-21.26956654272126	-18.087464497968625	-15.794809275518459	3.0	0.8900198731432964	0.2462717502706137	0.25828085945341334	0.24553947684042404	0.24990791343555352	0.5428858969863036	0.028066612442863376	0.021712541664137122	0.026027449101080798	0.6064711120866507	-0.07263141089475328	0.012495277189813622	-0.0027245721880113038	-0.0027245721880113038	0.0032140009921189623	0.429934571366057	98.1777861622804	83.22725049375757	83.22725049375758	381.6920576527734	2380.5561368593308	-31830.508663613884	-404.9828703297238	-155.8922412759621	-59.97300537587631
51100000	-32505.193479596364	-513.912859693549	-31991.280619902816	0.36647793346169827	2023.8029209736421	4.442192824807162	0.8370271755032886	-0.09599316253351589	-0.10958145000388997	-2.210691384929935	-1.5036029704926126	-2.2048168383320133	-3.8365257284454417	-5.495730858745674	-4.416555557444953	-3.8003583336359945	-3.886673349231026	-3.279729611601155	-3.7832453962794856	-2.102189117108627	-1.0297912363452852	-1.0943439731507678	-1.3567671746504963	-1.7761491362253887	-0.3776264997442218	-1.863499099398661	0.037657321862096804	3.0	0.8932225650292548	0.24327795876019837	0.2559659298453547	0.251379423069881	0.24937668832457027	0.5449780608429372	0.025314821148222994	0.012410812784125364	0.026882865871380692	0.544442628385011	-0.06518315577034305	0.017431887354749057	-0.003941193443273952	-0.003941193443273952	0.004445906868295417	0.4476879094572795	71.74573539043328	63.60093233623148	63.60093233623148	281.30674225957785	2476.7033327865515	-31838.004288405682	-404.9828703297238	-153.2763314971351	-48.051315362421064
51200000	-32508.23414387188	-517.1682418527138	-31991.065902019167	0.36722989274169215	2023.802169014362	4.149508508456679	0.0636079530819221	0.3248337083747095	-0.7235937601627149	-2.7228507995635427	3.2364449707961884	1.7202979217886312	8.406053442440161	6.740790693007977	4.489229236267645	7.840738355595732	8.952195892457372	3.64094091452665	3.7472637029832594	1.5882936330314052	-2.8012192343859676	-8.439641086630626	-11.258236018716028	-10.228399029556455	-16.21309180838763	-21.465416126521383	-23.12556744010989	3.0	0.9842620165862347	0.24849349523452374	0.2481098780473936	0.25034685001171764	0.2530497767063692	0.7146715614280715	0.029098517192880095	0.01829188045576887	0.029308598688503985	0.5573342623329349	-0.0949489079992979	0.012443845107659404	-0.002046377070332331	-0.002046377070332331	0.003228926483835313	0.3228340125029654	89.71083811809827	56.855491447149134	56.85549144714913	345.73341313547843	2839.9632893003986	-31826.339181541247	-404.9828703297238	-164.7267204779192	-57.682092379667296
